ResponseId,Age,EdLevel,Employment,WorkExp,YearsCode,DevType,OrgSize,ICorPM,RemoteWork,Industry,Country,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd,currency_code,currency_name,age_mid,age_known,exp_gt_code,ed_ordinal,ed_level_clean,employment_group,has_employer,job_block_missing,org_size_mid,org_size_log,org_size_cat,ic_or_pm,is_manager,remote_ordinal,remote_3cat,remote_cat,industry_clean,country_clean,region,country_grouped,paid_in_hard_currency,dev_type_clean,dev_type_grouped,role_family,n_lang,lang_answered,lang_javascript,lang_html_css,lang_sql,lang_python,lang_typescript,lang_bash_shell_all_shells,lang_c_sharp,lang_java,lang_powershell,lang_c_plus_plus,lang_go,lang_php,lang_c,lang_rust,lang_kotlin,n_db,db_answered,db_postgresql,db_mysql,db_sqlite,db_redis,db_microsoft_sql_server,db_mongodb,db_mariadb,db_elasticsearch,db_dynamodb,db_oracle,db_bigquery,db_supabase,salary_suspect_low,log_salary
10308,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,5.0,9.0,"Developer, full-stack",Less than 20 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Germany,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;VBA,MariaDB;MongoDB;MySQL;Redis;SQLite;Valkey,39445.0,EUR,European Euro,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, full-stack","Developer, full-stack",Engineering,8.0,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,6.0,True,False,True,True,True,False,True,True,False,False,False,False,False,False,10.58266257552919
10317,45-54 years old,Other,Employed,15.0,20.0,"Developer, full-stack",Less than 20 employees,Individual contributor,Remote,Software Development,Germany,EUR European Euro,HTML/CSS;JavaScript;PowerShell,,51046.0,EUR,European Euro,49.5,True,False,,Other,Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, full-stack","Developer, full-stack",Engineering,3.0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,,,,,,,,,,,,,False,10.840482465968575
10324,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,10.0,"Developer, embedded applications or devices",I don't know,Individual contributor,Remote,Software Development,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,,,98703.0,GBP,Pound sterling,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,,,I don't know,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United Kingdom,Western/Northern Europe,United Kingdom,True,"Developer, embedded applications or devices","Developer, embedded applications or devices",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,11.499870620096429
10328,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,16.0,20.0,"Developer, game or graphics",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Sweden,SEK Swedish krona,C;C#;C++;Rust,,78616.0,SEK,Swedish krona,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,Sweden,Western/Northern Europe,Sweden,False,"Developer, game or graphics","Developer, game or graphics",Engineering,4.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,,False,,,,,,,,,,,,,False,11.272330520042264
10332,35-44 years old,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed",24.0,28.0,"Developer, back-end",,,,"Transportation, or Supply Chain",Austria,EUR European Euro,C#;SQL,Microsoft SQL Server,185623.0,EUR,European Euro,39.5,True,False,2.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,"Transportation, or Supply Chain",Austria,Western/Northern Europe,Austria,True,"Developer, back-end","Developer, back-end",Engineering,2.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,12.131473014070282
10340,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,3.0,7.0,"Developer, full-stack",20 to 99 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Mauritania,MRU Mauritanian ouguiya,HTML/CSS;Java;JavaScript;SQL;TypeScript,Elasticsearch;PostgreSQL,121570.0,MRU,Mauritanian ouguiya,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,Mauritania,Sub-Saharan Africa,Other: Sub-Saharan Africa,False,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,2.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,11.70824550754984
10344,35-44 years old,Other,Employed,16.0,21.0,"Developer, full-stack",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Government,Germany,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,MariaDB;Microsoft Access;MongoDB;MySQL,72672.0,EUR,European Euro,39.5,True,False,,Other,Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Government,Germany,Western/Northern Europe,Germany,True,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,4.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,11.193711444905285
1035,18-24 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,4.0,"Developer, full-stack","10,000 or more employees",Individual contributor,In-person,Software Development,Philippines,PHP Philippine peso,HTML/CSS;Java;JavaScript;PHP;TypeScript,MongoDB;MySQL;PostgreSQL,13169.0,PHP,Philippine peso,21.0,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,0.0,In-person,In-person,Software Development,Philippines,East/Southeast Asia,Other: East/Southeast Asia,False,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,3.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,9.48562086171022
10356,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Not employed,20.0,30.0,"Developer, back-end",,,,,Hungary,HUF Hungarian forint,Bash/Shell (all shells);JavaScript;Kotlin;Python;Rust;SQL;TypeScript,Cassandra;PostgreSQL;SQLite,156149.0,HUF,Hungarian forint,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Not employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Hungary,Eastern Europe/Central Asia,Hungary,False,"Developer, back-end","Developer, back-end",Engineering,7.0,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,3.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,11.958565958592095
10358,35-44 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,7.0,,Data scientist,"1,000 to 4,999 employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Other,Germany,EUR European Euro,Python;R,BigQuery;DuckDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Snowflake,81210.0,EUR,European Euro,39.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Other,Germany,Western/Northern Europe,Germany,True,Data scientist,Data scientist,Data/AI,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,True,True,True,False,False,True,False,False,False,False,True,True,False,False,11.304793671276457
10359,55-64 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",39.0,43.0,"Developer, full-stack",,,,Healthcare,Ireland,EUR European Euro,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,Microsoft Access;Microsoft SQL Server,116015.0,EUR,European Euro,59.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Healthcare,Ireland,Western/Northern Europe,Ireland,True,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11.661474772073467
10374,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,13.0,18.0,Data engineer,"10,000 or more employees",Individual contributor,Remote,Software Development,United States of America,USD United States dollar,C#;C++;Java;Rust;Scala;SQL;TypeScript,Cassandra;Elasticsearch;Neo4J;PostgreSQL;Snowflake;Cockroachdb,570000.0,USD,United States dollar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United States,North America,United States,True,Data engineer,Data engineer,Data/AI,7.0,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,6.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,13.253391639810733
1038,45-54 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,25.0,30.0,Data engineer,"5,000 to 9,999 employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Retail and Consumer Services,Germany,EUR European Euro,Bash/Shell (all shells);C;HTML/CSS;Python;Scala;SQL,BigQuery;Databricks SQL;MariaDB;PostgreSQL;Amazon Redshift,139218.0,EUR,European Euro,49.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,7500.0,3.8750612633917,"5,000 to 9,999 employees",Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Retail and Consumer Services,Germany,Western/Northern Europe,Germany,True,Data engineer,Data engineer,Data/AI,6.0,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,5.0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,11.843796328867422
10380,45-54 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,25.0,30.0,"Developer, full-stack",I don't know,Individual contributor,Remote,Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);C;Go;HTML/CSS;JavaScript;Perl;SQL;TypeScript,DuckDB;MariaDB;Oracle;PostgreSQL;Redis;SQLite,190000.0,USD,United States dollar,49.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,,,I don't know,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,8.0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,6.0,True,True,False,True,True,False,False,True,False,False,True,False,False,False,12.154779351142624
10381,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,2.0,6.0,"Developer, back-end",Less than 20 employees,Individual contributor,In-person,Media & Advertising Services,France,EUR European Euro,C#,Microsoft SQL Server,35965.0,EUR,European Euro,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,0.0,In-person,In-person,Media & Advertising Services,France,Western/Northern Europe,France,True,"Developer, back-end","Developer, back-end",Engineering,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,10.490301522301456
10383,45-54 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,27.0,35.0,"Developer, full-stack",20 to 99 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Australia,AUD Australian dollar,Bash/Shell (all shells);Elixir;Erlang;Go;HTML/CSS;JavaScript;Kotlin;Lua;Python;Ruby;Rust;SQL;Swift;TypeScript,BigQuery;Cloud Firestore;Dynamodb;Elasticsearch;Firebase Realtime Database;PostgreSQL;Redis;SQLite,149522.0,AUD,Australian dollar,49.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,Australia,Oceania,Australia,False,"Developer, full-stack","Developer, full-stack",Engineering,14.0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,8.0,True,True,False,True,True,False,False,False,True,True,False,True,False,False,11.915198818176956
10389,25-34 years old,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",15.0,15.0,"Founder, technology or otherwise",Less than 20 employees,Individual contributor,Remote,Computer Systems Design and Services,Portugal,EUR European Euro,Bash/Shell (all shells);C;C++;HTML/CSS;Lisp;Lua;OCaml;Python,DuckDB;PostgreSQL;SQLite,139218.0,EUR,European Euro,29.5,True,False,3.0,Some college/university study without earning a degree,Self-employed,False,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Computer Systems Design and Services,Portugal,Southern Europe,Portugal,True,"Founder, technology or otherwise",Other role,Management,8.0,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,3.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,11.843796328867422
10407,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,7.0,"Developer, full-stack",500 to 999 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Belarus,USD United States dollar,Bash/Shell (all shells);JavaScript;PHP;TypeScript,MySQL;PostgreSQL,55000.0,USD,United States dollar,29.5,True,True,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Belarus,Eastern Europe/Central Asia,Other: Eastern Europe/Central Asia,True,"Developer, full-stack","Developer, full-stack",Engineering,4.0,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,10.915088464214607
1041,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,11.0,14.0,"Developer, full-stack",100 to 499 employees,Individual contributor,Remote,Software Development,Brazil,BRL Brazilian real,HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript,,13107.0,BRL,Brazilian real,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Brazil,Latin America,Brazil,False,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,,False,,,,,,,,,,,,,False,9.480901717619545
10423,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,20.0,"Developer, desktop or enterprise applications","10,000 or more employees",Individual contributor,Remote,Software Development,Germany,EUR European Euro,C#;SQL,Elasticsearch;Microsoft SQL Server,116015.0,EUR,European Euro,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, desktop or enterprise applications","Developer, desktop or enterprise applications",Engineering,2.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,11.661474772073467
